5:OnePixel,
Transient Analysis,
Tue Nov 20 15:10:03 2018,
Input file: \\tsclient\C\Users\marku\Documents\ICdrit\OnePixel.cir,
time [sec],v(vdd) [V],v(n1) [V],v(expose) [V],v(n2) [V],v(erase) [V],v(n3) [V],v(nre) [V],v(out) [V],v(mc.drain) [V],v(mc.source) [V],v(mp4.drain) [V],v(mp4.source) [V],v(mp3.drain) [V],v(mp3.source) [V],v(mn2.drain) [V],v(mn2.source) [V],v(mn1.drain) [V],v(mn1.source) [V],i(vnre) [A],i(verase) [A],i(vexpose) [A],i(vdd) [A],
0.0490439,1.8,1.96945,0,0.00127403,0,0.370576,1.8,1.70395,1.70395,1.8,0.370576,1.70395,9.37825e-11,0.370576,0.00127403,2.38822e-12,1.96945,0.00127403,-3.86489e-13,4.83241e-14,2.34945e-12,-8.59394e-11,
0.0490484,1.8,1.9695,0,0.00141986,0,0.370829,1.8,1.70399,1.70399,1.8,0.370829,1.70399,6.03336e-11,0.370829,0.00141986,2.65528e-12,1.9695,0.00141986,6.00491e-13,4.02188e-14,2.26107e-12,-9.05593e-11,
0.0490574,1.8,1.96956,0,0.00169909,0,0.370773,1.8,1.70407,1.70407,1.8,0.370773,1.70407,9.33732e-11,0.370773,0.00169909,3.16187e-12,1.96956,0.00169909,2.41242e-13,4.45528e-14,2.0906e-12,-8.2737e-11,
0.0490753,1.8,1.96968,0,0.00222589,0,0.371121,1.8,1.70423,1.70423,1.8,0.371121,1.70423,5.95285e-11,0.371121,0.00222589,4.10509e-12,1.96968,0.00222589,4.09918e-13,3.54127e-14,2.02822e-12,-8.56444e-11,
0.0491111,1.8,1.96985,0,0.00316758,0,0.371506,1.8,1.70455,1.70455,1.8,0.371506,1.70455,9.22683e-11,0.371506,0.00316758,5.7467e-12,1.96985,0.00316758,3.75059e-13,3.60563e-14,1.34675e-12,-7.45099e-11,
0.0491828,1.8,1.96995,0,0.00485048,0,0.372836,1.8,1.70518,1.70518,1.8,0.372836,1.70518,5.80522e-11,0.372836,0.00485048,8.5436e-12,1.96995,0.00485048,4.62646e-13,2.78038e-14,-9.67031e-13,-7.80588e-11,
0.0493263,1.8,1.97006,0,0.00786934,0,0.37655,1.8,1.7064,1.7064,1.8,0.37655,1.7064,9.34198e-11,0.37655,0.00786934,1.31288e-11,1.97006,0.00786935,1.5459e-14,2.94712e-14,1.27502e-12,-6.76688e-11,
0.0496131,1.8,1.97026,0,0.0127461,0,0.381339,1.8,1.70871,1.70871,1.8,0.381339,1.70871,6.25385e-11,0.381339,0.0127461,1.94544e-11,1.97026,0.0127461,2.47968e-13,1.67888e-14,-1.02615e-12,-6.69e-11,
0.0501867,1.8,1.97045,0,0.0197418,0,0.386935,1.8,1.71293,1.71293,1.8,0.386935,1.71293,9.45513e-11,0.386935,0.0197418,2.6301e-11,1.97045,0.0197418,-7.2766e-15,1.63894e-14,1.20245e-12,-5.28004e-11,
0.051334,1.8,1.97065,0,0.0282148,0,0.395367,1.8,1.72005,1.72005,1.8,0.395367,1.72005,6.5184e-11,0.395367,0.0282148,3.18824e-11,1.97065,0.0282148,1.98086e-13,3.70212e-15,-1.09612e-12,-4.96231e-11,
0.052534,1.8,1.97072,0,0.0331327,0,0.400202,1.8,1.72606,1.72606,1.8,0.400202,1.72606,9.9076e-11,0.400202,0.0331327,3.40763e-11,1.97072,0.0331327,-6.81113e-14,7.44706e-15,1.1546e-12,-3.87704e-11,
0.053734,1.8,1.97077,0,0.0361945,0,0.404077,1.8,1.731,1.731,1.8,0.404077,1.731,6.97179e-11,0.404077,0.0361945,3.51817e-11,1.97077,0.0361945,1.73947e-13,-5.05867e-16,-1.11802e-12,-4.13474e-11,
0.054934,1.8,1.97079,0,0.0382275,0,0.406621,1.8,1.73513,1.73513,1.8,0.406621,1.73513,1.03911e-10,0.406621,0.0382275,3.57702e-11,1.97079,0.0382275,-9.46669e-14,5.11461e-15,1.14202e-12,-3.33577e-11,
0.056134,1.8,1.97082,0,0.0396425,0,0.408951,1.8,1.73862,1.73862,1.8,0.408951,1.73862,7.43706e-11,0.408951,0.0396425,3.61479e-11,1.97082,0.0396425,1.63699e-13,-1.90677e-15,-1.12508e-12,-3.75562e-11,
0.057334,1.8,1.97081,0,0.0406426,0,0.410588,1.8,1.74159,1.74159,1.8,0.410588,1.74159,1.08555e-10,0.410588,0.0406426,3.63976e-11,1.97081,0.0406426,-1.08904e-13,4.17413e-15,1.1368e-12,-3.05454e-11,
0.058534,1.8,1.97083,0,0.0413608,0,0.41214,1.8,1.74412,1.74412,1.8,0.41214,1.74412,7.86945e-11,0.41214,0.0413608,3.65688e-11,1.97083,0.0413608,1.57466e-13,-2.54595e-15,-1.12814e-12,-3.5411e-11,
0.059734,1.8,1.97083,0,0.0418874,0,0.413261,1.8,1.7463,1.7463,1.8,0.413261,1.7463,1.12631e-10,0.413261,0.0418874,3.66894e-11,1.97083,0.0418874,-1.18248e-13,3.73978e-15,1.13424e-12,-2.88838e-11,
0.06,1.8,1.97084,0,0.0419811,0,0.413575,1.8,1.74673,1.74673,1.8,0.413575,1.74673,8.11031e-11,0.413575,0.0419811,3.67106e-11,1.97084,0.0419811,1.58381e-13,-2.78214e-15,-1.1286e-12,-3.45261e-11
