2:FourPixel,
Transient Analysis,
Tue Nov 20 15:07:46 2018,
Input file: \\tsclient\C\Users\marku\Documents\ICdrit\FourPixel.cir,
time [sec],v(vdd) [V],v(11:n1) [V],v(expose) [V],v(11:n2) [V],v(erase) [V],v(11:n3) [V],v(nre_r1) [V],v(out1) [V],v(12:n1) [V],v(12:n2) [V],v(12:n3) [V],v(out2) [V],v(21:n1) [V],v(21:n2) [V],v(21:n3) [V],v(nre_r2) [V],v(22:n1) [V],v(22:n2) [V],v(22:n3) [V],v(m:22:c.drain) [V],v(m:22:c.source) [V],v(m:22:p4.drain) [V],v(m:22:p4.source) [V],v(m:22:p3.drain) [V],v(m:22:p3.source) [V],v(m:21:c.drain) [V],v(m:21:c.source) [V],v(m:21:p4.drain) [V],v(m:21:p4.source) [V],v(m:21:p3.drain) [V],v(m:21:p3.source) [V],v(m:12:c.drain) [V],v(m:12:c.source) [V],v(m:12:p4.drain) [V],v(m:12:p4.source) [V],v(m:12:p3.drain) [V],v(m:12:p3.source) [V],v(m:11:c.drain) [V],v(m:11:c.source) [V],v(m:11:p4.drain) [V],v(m:11:p4.source) [V],v(m:11:p3.drain) [V],v(m:11:p3.source) [V],v(m:22:n2.drain) [V],v(m:22:n2.source) [V],v(m:22:n1.drain) [V],v(m:22:n1.source) [V],v(m:21:n2.drain) [V],v(m:21:n2.source) [V],v(m:21:n1.drain) [V],v(m:21:n1.source) [V],v(m:12:n2.drain) [V],v(m:12:n2.source) [V],v(m:12:n1.drain) [V],v(m:12:n1.source) [V],v(m:11:n2.drain) [V],v(m:11:n2.source) [V],v(m:11:n1.drain) [V],v(m:11:n1.source) [V],i(vnre_r2) [A],i(vnre_r1) [A],i(verase) [A],i(vexpose) [A],i(vdd) [A],
0.00800575,1.8,1.97112,0,0.16805,0.517912,0.684911,1.8,1.65084,1.97112,0.16805,0.684911,1.6508,1.97113,0.168079,0.684932,1.8,1.97111,0.169824,0.704305,1.6508,1.8,0.704305,1.6508,-6.70912e-09,0.704305,1.65084,1.8,0.684932,1.65084,-3.64075e-08,0.684932,1.6508,1.8,0.684911,1.6508,-3.64036e-08,0.684911,1.65084,1.8,0.684911,1.65084,-3.64034e-08,0.684911,0.169812,1.19745e-05,1.97111,0.169824,0.168067,1.19661e-05,1.97113,0.168079,0.168038,1.1966e-05,1.97112,0.16805,0.168038,1.1966e-05,1.97112,0.16805,-1.37409e-08,-1.34389e-08,-1.90052e-08,-3.73809e-08,-5.28627e-08,
0.0080058,1.8,1.97112,0,0.113958,0.521586,0.643877,1.8,1.65084,1.97112,0.113958,0.643877,1.6508,1.97113,0.113984,0.643897,1.8,1.97111,0.11569,0.661811,1.6508,1.8,0.661812,1.6508,-4.40806e-09,0.661811,1.65084,1.8,0.643897,1.65084,-3.31626e-08,0.643897,1.6508,1.8,0.643877,1.6508,-3.31574e-08,0.643877,1.65084,1.8,0.643877,1.65084,-3.31573e-08,0.643877,0.115678,1.19845e-05,1.97111,0.11569,0.113973,1.19438e-05,1.97113,0.113985,0.113946,1.19432e-05,1.97112,0.113958,0.113946,1.19432e-05,1.97112,0.113958,-1.41197e-08,-1.3881e-08,-2.27502e-08,-3.72209e-08,-5.28258e-08,
0.00800588,1.8,1.97111,0,0.0323845,0.528935,0.575826,1.8,1.65084,1.97111,0.0323845,0.575826,1.6508,1.97112,0.0323981,0.575839,1.8,1.9711,0.0334173,0.590284,1.6508,1.8,0.590284,1.6508,1.84187e-08,0.590284,1.65084,1.8,0.575839,1.65084,-1.55553e-09,0.575839,1.6508,1.8,0.575826,1.6508,-1.54563e-09,0.575826,1.65084,1.8,0.575826,1.65084,-1.54562e-09,0.575826,0.0334111,6.32926e-06,1.9711,0.0334173,0.0323921,6.17162e-06,1.97112,0.0323981,0.0323785,6.1695e-06,1.97111,0.0323845,0.0323785,6.1695e-06,1.97111,0.0323846,-9.24385e-09,-8.90577e-09,-5.02426e-08,-1.91097e-08,-2.6637e-08,
0.00800598,1.8,1.97103,0,-0.000853479,0.538126,0.532855,1.8,1.65085,1.97103,-0.000853481,0.532855,1.65081,1.97104,-0.000852803,0.53286,1.8,1.97103,-0.000765265,0.543143,1.65081,1.8,0.543143,1.65081,2.87197e-08,0.543143,1.65085,1.8,0.53286,1.65085,2.04478e-08,0.53286,1.65081,1.8,0.532855,1.65081,2.04458e-08,0.532855,1.65085,1.8,0.532855,1.65085,2.04458e-08,0.532855,-0.000765076,-1.76872e-07,1.97103,-0.000765266,-0.000852594,-1.99732e-07,1.97104,-0.000852803,-0.000853272,-1.99918e-07,1.97103,-0.000853481,-0.000853271,-1.99918e-07,1.97103,-0.00085348,-2.45041e-09,-2.18566e-09,-9.41404e-09,-1.82862e-08,-6.96335e-10,
0.00800601,1.8,1.971,0,-0.000376772,0.540706,0.528322,1.8,1.65085,1.971,-0.000376773,0.528322,1.65081,1.97101,-0.000376472,0.528326,1.8,1.971,-0.000341459,0.537769,1.65081,1.8,0.537769,1.65081,2.32859e-08,0.537769,1.65085,1.8,0.528326,1.65085,1.69214e-08,0.528326,1.65081,1.8,0.528322,1.65081,1.69198e-08,0.528322,1.65085,1.8,0.528322,1.65085,1.69198e-08,0.528322,-0.000341362,-6.95328e-08,1.971,-0.000341459,-0.000376365,-7.64978e-08,1.97101,-0.000376472,-0.000376666,-7.65492e-08,1.971,-0.000376773,-0.000376665,-7.65491e-08,1.971,-0.000376772,-2.25041e-09,-2.11101e-09,-1.35999e-08,2.70477e-08,-1.95567e-10,
0.00800604,1.8,1.97097,0,-0.000163006,0.543191,0.524437,1.8,1.65085,1.97097,-0.000163006,0.524437,1.65081,1.97098,-0.000162871,0.52444,1.8,1.97097,-0.000149528,0.53332,1.65081,1.8,0.53332,1.65081,1.9233e-08,0.53332,1.65085,1.8,0.52444,1.65085,1.40519e-08,0.52444,1.65081,1.8,0.524437,1.65081,1.40505e-08,0.524437,1.65085,1.8,0.524437,1.65085,1.40505e-08,0.524437,-0.000149484,-2.99078e-08,1.97097,-0.000149528,-0.000162825,-3.49016e-08,1.97098,-0.000162871,-0.00016296,-3.49578e-08,1.97097,-0.000163006,-0.00016296,-3.49577e-08,1.97097,-0.000163006,-1.7224e-09,-1.57232e-09,-1.08722e-08,-2.29786e-08,-1.3294e-09,
0.00800607,1.8,1.97093,0,-4.28832e-05,0.546459,0.519403,1.8,1.65085,1.97093,-4.28833e-05,0.519403,1.65081,1.97094,-4.28411e-05,0.519406,1.8,1.97094,-4.1971e-05,0.527348,1.65081,1.8,0.527348,1.65081,1.57349e-08,0.527348,1.65085,1.8,0.519406,1.65085,1.19273e-08,0.519406,1.65081,1.8,0.519403,1.65081,1.19264e-08,0.519403,1.65085,1.8,0.519403,1.65085,1.19264e-08,0.519403,-4.19462e-05,3.43192e-09,1.97094,-4.19705e-05,-4.28145e-05,4.84919e-09,1.97094,-4.28408e-05,-4.28566e-05,4.86084e-09,1.97093,-4.28829e-05,-4.28565e-05,4.86082e-09,1.97093,-4.28829e-05,-1.12705e-09,-1.12476e-09,-1.43389e-08,2.46785e-08,-2.08795e-10,
0.00800614,1.8,1.97086,0,2.53477e-05,0.552995,0.512392,1.8,1.65085,1.97086,2.53477e-05,0.512392,1.65081,1.97087,2.53459e-05,0.512394,1.8,1.97087,2.63117e-05,0.519735,1.65081,1.8,0.519735,1.65081,1.09386e-08,0.519735,1.65085,1.8,0.512394,1.65085,8.84315e-09,0.512394,1.65081,1.8,0.512392,1.65081,8.84255e-09,0.512392,1.65085,1.8,0.512392,1.65085,8.84255e-09,0.512392,2.6312e-05,1.44603e-08,1.97087,2.63117e-05,2.53449e-05,1.2565e-08,1.97087,2.53462e-05,2.53467e-05,1.2543e-08,1.97086,2.5348e-05,2.53467e-05,1.2543e-08,1.97086,2.5348e-05,-1.62241e-09,-1.51138e-09,-1.12922e-08,-2.42205e-08,-1.67139e-09,
0.00800629,1.8,1.97072,0,2.84184e-05,0.566066,0.502061,1.8,1.65086,1.97072,2.84184e-05,0.502061,1.65082,1.97073,2.8418e-05,0.502062,1.8,1.97074,2.70693e-05,0.508826,1.65082,1.8,0.508826,1.65082,8.75584e-09,0.508826,1.65086,1.8,0.502062,1.65086,6.41902e-09,0.502062,1.65082,1.8,0.502061,1.65082,6.41877e-09,0.502061,1.65086,1.8,0.502061,1.65086,6.41877e-09,0.502061,2.70758e-05,2.21944e-08,1.97074,2.707e-05,2.84256e-05,2.42236e-08,1.97073,2.84184e-05,2.8426e-05,2.42461e-08,1.97072,2.84188e-05,2.8426e-05,2.42461e-08,1.97072,2.84188e-05,-3.88191e-10,-4.4009e-10,-1.45181e-08,2.41783e-08,-3.80636e-11,
0.00800654,1.8,1.9705,0,2.82002e-05,0.588925,0.489989,1.8,1.65087,1.9705,2.82002e-05,0.489989,1.65083,1.97051,2.82e-05,0.48999,1.8,1.97053,2.84381e-05,0.496272,1.65083,1.8,0.496272,1.65083,4.24242e-09,0.496272,1.65087,1.8,0.48999,1.65087,3.83812e-09,0.48999,1.65083,1.8,0.489989,1.65083,3.83798e-09,0.489989,1.65087,1.8,0.489989,1.65087,3.83798e-09,0.489989,2.84359e-05,1.7116e-08,1.97053,2.84382e-05,2.81963e-05,1.54017e-08,1.97051,2.82003e-05,2.81965e-05,1.53793e-08,1.9705,2.82005e-05,2.81965e-05,1.53794e-08,1.9705,2.82005e-05,-9.45966e-10,-8.66336e-10,-1.13471e-08,-2.42248e-08,-1.56639e-09,
0.00800705,1.8,1.97016,0,2.39887e-05,0.634642,0.475101,1.8,1.65089,1.97016,2.39887e-05,0.475101,1.65085,1.97017,2.39888e-05,0.475101,1.8,1.97018,2.36781e-05,0.481005,1.65085,1.8,0.481005,1.65085,3.72407e-09,0.481005,1.65089,1.8,0.475101,1.65089,2.5449e-09,0.475101,1.65085,1.8,0.475101,1.65085,2.54489e-09,0.475101,1.65089,1.8,0.475101,1.65089,2.54489e-09,0.475101,2.36823e-05,2.4523e-08,1.97018,2.36787e-05,2.39944e-05,2.62902e-08,1.97017,2.39892e-05,2.39944e-05,2.63126e-08,1.97016,2.39892e-05,2.39944e-05,2.63125e-08,1.97016,2.39892e-05,1.21235e-10,5.31754e-11,-1.45673e-08,2.41842e-08,2.71266e-11,
0.00800807,1.8,1.9697,0,1.76494e-05,0.726076,0.458544,1.8,1.65093,1.9697,1.76494e-05,0.458544,1.65088,1.96971,1.76494e-05,0.458545,1.8,1.96974,1.78185e-05,0.464222,1.65088,1.8,0.464222,1.65088,7.79665e-10,0.464222,1.65093,1.8,0.458545,1.65093,1.10627e-09,0.458545,1.65088,1.8,0.458544,1.65088,1.10623e-09,0.458544,1.65093,1.8,0.458544,1.65093,1.10623e-09,0.458544,1.7815e-05,1.84369e-08,1.96974,1.78186e-05,1.76445e-05,1.67e-08,1.96971,1.76497e-05,1.76445e-05,1.66776e-08,1.9697,1.76497e-05,1.76445e-05,1.66776e-08,1.9697,1.76497e-05,-5.87815e-10,-5.15414e-10,-1.13673e-08,-2.42122e-08,-1.52406e-09,
0.0080101,1.8,1.96929,0,1.1492e-05,0.908944,0.44134,1.8,1.651,1.96929,1.1492e-05,0.44134,1.65096,1.9693,1.14921e-05,0.44134,1.8,1.96932,1.138e-05,0.446876,1.65096,1.8,0.446876,1.65096,1.66593e-09,0.446876,1.651,1.8,0.44134,1.651,8.93481e-10,0.44134,1.65096,1.8,0.44134,1.65096,8.93503e-10,0.44134,1.651,1.8,0.44134,1.651,8.93504e-10,0.44134,1.13835e-05,2.52672e-08,1.96932,1.13806e-05,1.1497e-05,2.70083e-08,1.9693,1.14925e-05,1.1497e-05,2.70307e-08,1.96929,1.14925e-05,1.1497e-05,2.70306e-08,1.96929,1.14925e-05,3.37411e-10,2.66734e-10,-1.45566e-08,2.41993e-08,4.52258e-11,
0.00801416,1.8,1.96913,0,7.0356e-06,1.27468,0.424125,1.8,1.65115,1.96913,7.0356e-06,0.424125,1.65111,1.96913,7.03558e-06,0.424125,1.8,1.96914,7.10018e-06,0.429483,1.65111,1.8,0.429483,1.65111,-3.4716e-10,0.429483,1.65115,1.8,0.424125,1.65115,1.94732e-10,0.424125,1.65111,1.8,0.424125,1.65111,1.94703e-10,0.424125,1.65115,1.8,0.424125,1.65115,1.94704e-10,0.424125,7.09639e-06,1.88131e-08,1.96914,7.10027e-06,7.0303e-06,1.70771e-08,1.96913,7.03589e-06,7.03029e-06,1.70547e-08,1.96913,7.0359e-06,7.03029e-06,1.70547e-08,1.96913,7.0359e-06,-4.66436e-10,-3.94874e-10,-1.13426e-08,-2.42023e-08,-1.51369e-09,
0.00802,1.8,1.96914,0,4.98982e-06,1.8,0.41143,1.8,1.65137,1.96914,4.98982e-06,0.411429,1.65133,1.96914,4.98983e-06,0.41143,1.8,1.96914,4.94265e-06,0.416561,1.65133,1.8,0.416561,1.65133,1.10954e-09,0.416561,1.65137,1.8,0.41143,1.65137,4.42672e-10,0.41143,1.65133,1.8,0.411429,1.65133,4.42697e-10,0.411429,1.65137,1.8,0.41143,1.65137,4.42698e-10,0.41143,4.94594e-06,2.54559e-08,1.96914,4.94328e-06,4.9946e-06,2.71953e-08,1.96914,4.99024e-06,4.99461e-06,2.72177e-08,1.96914,4.99023e-06,4.99461e-06,2.72177e-08,1.96914,4.99023e-06,3.98276e-10,3.27308e-10,-1.45313e-08,2.42021e-08,5.52623e-11,
0.00802081,1.8,1.96914,0,2.69863e-07,1.8,0.410499,1.8,1.6514,1.96914,2.69863e-07,0.410499,1.65136,1.96914,2.69864e-07,0.410499,1.8,1.96914,2.66794e-07,0.415583,1.65136,1.8,0.415583,1.65136,2.88687e-10,0.415583,1.6514,1.8,0.410499,1.6514,2.43937e-10,0.410499,1.65136,1.8,0.410499,1.65136,2.43936e-10,0.410499,1.6514,1.8,0.410499,1.6514,2.43936e-10,0.410499,2.66466e-07,3.2995e-10,1.96914,2.67154e-07,2.69532e-07,3.33171e-10,1.96914,2.70223e-07,2.69531e-07,3.33171e-10,1.96914,2.70223e-07,2.69531e-07,3.33171e-10,1.96914,2.70223e-07,-2.22551e-11,-2.18515e-11,-9.60265e-13,-1.65567e-12,-7.28088e-10,
0.00802244,1.8,1.96914,0,1.04575e-07,1.8,0.407157,1.8,1.65146,1.96914,1.04575e-07,0.407157,1.65142,1.96914,1.04575e-07,0.407157,1.8,1.96914,1.02918e-07,0.412159,1.65142,1.8,0.412159,1.65142,2.57659e-10,0.412159,1.65146,1.8,0.407157,1.65146,2.1879e-10,0.407157,1.65142,1.8,0.407157,1.65142,2.18789e-10,0.407157,1.65146,1.8,0.407157,1.65146,2.1879e-10,0.407157,1.02686e-07,2.30783e-10,1.96914,1.03277e-07,1.04339e-07,2.34502e-10,1.96914,1.04934e-07,1.0434e-07,2.34502e-10,1.96914,1.04934e-07,1.0434e-07,2.34502e-10,1.96914,1.04934e-07,-1.72265e-11,-1.66864e-11,3.931e-13,1.55608e-12,-7.26797e-10,
0.00802569,1.8,1.96914,0,1.45561e-07,1.8,0.401934,1.8,1.65158,1.96914,1.45561e-07,0.401934,1.65154,1.96914,1.45561e-07,0.401934,1.8,1.96914,1.42969e-07,0.406616,1.65154,1.8,0.406616,1.65154,2.15543e-10,0.406616,1.65158,1.8,0.401934,1.65158,1.85708e-10,0.401934,1.65154,1.8,0.401934,1.65154,1.85707e-10,0.401934,1.65158,1.8,0.401934,1.65158,1.85708e-10,0.401934,1.42648e-07,3.21853e-10,1.96914,1.43329e-07,1.45234e-07,3.27683e-10,1.96914,1.4592e-07,1.45234e-07,3.27683e-10,1.96914,1.4592e-07,1.45234e-07,3.27683e-10,1.96914,1.45921e-07,-7.16616e-12,-5.9719e-12,-3.90421e-13,-1.54879e-12,-7.21447e-10,
0.00803219,1.8,1.96914,0,1.34404e-07,1.8,0.395951,1.8,1.65181,1.96914,1.34404e-07,0.39595,1.65177,1.96914,1.34404e-07,0.395951,1.8,1.96914,1.35256e-07,0.400372,1.65177,1.8,0.400372,1.65177,1.74217e-10,0.400372,1.65181,1.8,0.395951,1.65181,1.52306e-10,0.395951,1.65177,1.8,0.39595,1.65177,1.52306e-10,0.39595,1.65181,1.8,0.395951,1.65181,1.52306e-10,0.395951,1.34952e-07,3.03415e-10,1.96914,1.35615e-07,1.34102e-07,3.01495e-10,1.96914,1.34763e-07,1.34102e-07,3.01495e-10,1.96914,1.34763e-07,1.34102e-07,3.01495e-10,1.96914,1.34763e-07,-1.74497e-11,-1.80973e-11,3.90577e-13,1.69964e-12,-7.22752e-10,
0.0080452,1.8,1.96914,0,1.58861e-07,1.8,0.387986,1.8,1.65228,1.96914,1.58861e-07,0.387986,1.65224,1.96914,1.58861e-07,0.387986,1.8,1.96914,1.56468e-07,0.391944,1.65224,1.8,0.391944,1.65224,1.35869e-10,0.391944,1.65228,1.8,0.387986,1.65228,1.21186e-10,0.387986,1.65224,1.8,0.387986,1.65224,1.21185e-10,0.387986,1.65228,1.8,0.387986,1.65228,1.21186e-10,0.387986,1.56117e-07,3.52185e-10,1.96914,1.56828e-07,1.58504e-07,3.57567e-10,1.96914,1.5922e-07,1.58504e-07,3.57567e-10,1.96914,1.5922e-07,1.58504e-07,3.57567e-10,1.96914,1.5922e-07,1.29151e-12,2.42581e-12,-3.90323e-13,-1.69565e-12,-7.11548e-10,
0.0080712,1.8,1.96914,0,1.46567e-07,1.8,0.379353,1.8,1.6532,1.96914,1.46567e-07,0.379352,1.65316,1.96914,1.46567e-07,0.379353,1.8,1.96914,1.47595e-07,0.38249,1.65316,1.8,0.38249,1.65316,1.01804e-10,0.38249,1.6532,1.8,0.379353,1.6532,9.36872e-11,0.379353,1.65316,1.8,0.379352,1.65316,9.36864e-11,0.379352,1.6532,1.8,0.379353,1.6532,9.36872e-11,0.379353,1.47262e-07,3.31144e-10,1.96914,1.47954e-07,1.46237e-07,3.28828e-10,1.96914,1.46926e-07,1.46237e-07,3.28828e-10,1.96914,1.46926e-07,1.46237e-07,3.28828e-10,1.96914,1.46926e-07,-9.75351e-12,-1.04572e-11,3.90262e-13,1.63423e-12,-7.0465e-10,
0.00812322,1.8,1.96914,0,1.67297e-07,1.8,0.372236,1.8,1.65498,1.96914,1.67297e-07,0.372236,1.65494,1.96914,1.67297e-07,0.372236,1.8,1.96914,1.65246e-07,0.374144,1.65494,1.8,0.374144,1.65494,8.43236e-11,0.374144,1.65498,1.8,0.372236,1.65498,8.04784e-11,0.372236,1.65494,1.8,0.372236,1.65494,8.04774e-11,0.372236,1.65498,1.8,0.372236,1.65498,8.04784e-11,0.372236,1.64876e-07,3.71912e-10,1.96914,1.65606e-07,1.66921e-07,3.76525e-10,1.96914,1.67656e-07,1.66921e-07,3.76525e-10,1.96914,1.67656e-07,1.66921e-07,3.76525e-10,1.96914,1.67656e-07,6.69424e-12,7.7207e-12,-3.90209e-13,-1.63641e-12,-6.81786e-10,
0.00822725,1.8,1.96914,0,1.51092e-07,1.8,0.36887,1.8,1.65831,1.96914,1.51092e-07,0.368869,1.65827,1.96914,1.51092e-07,0.36887,1.8,1.96914,1.52622e-07,0.369528,1.65827,1.8,0.369528,1.65827,7.48729e-11,0.369528,1.65831,1.8,0.36887,1.65831,7.37285e-11,0.36887,1.65827,1.8,0.368869,1.65827,7.37272e-11,0.368869,1.65831,1.8,0.36887,1.65831,7.37284e-11,0.36887,1.52279e-07,3.42443e-10,1.96914,1.52981e-07,1.50752e-07,3.38999e-10,1.96914,1.51451e-07,1.50752e-07,3.38999e-10,1.96914,1.51451e-07,1.50752e-07,3.38999e-10,1.96914,1.51451e-07,-7.24535e-12,-8.11299e-12,3.90186e-13,1.63696e-12,-6.52141e-10,
0.00843531,1.8,1.96914,0,1.6866e-07,1.8,0.368697,1.8,1.66423,1.96914,1.6866e-07,0.368696,1.66419,1.96914,1.6866e-07,0.368697,1.8,1.96914,1.67016e-07,0.368809,1.66419,1.8,0.368809,1.66419,7.41966e-11,0.368809,1.66423,1.8,0.368697,1.66423,7.40212e-11,0.368697,1.66419,1.8,0.368696,1.66419,7.40195e-11,0.368696,1.66423,1.8,0.368697,1.66423,7.40212e-11,0.368697,1.66641e-07,3.75889e-10,1.96914,1.67376e-07,1.68281e-07,3.79588e-10,1.96914,1.69019e-07,1.68281e-07,3.79588e-10,1.96914,1.69019e-07,1.68281e-07,3.79588e-10,1.96914,1.69019e-07,7.6291e-12,8.54851e-12,-3.90176e-13,-1.63322e-12,-5.95452e-10,
0.00885144,1.8,1.96914,0,1.51123e-07,1.8,0.368638,1.8,1.67391,1.96914,1.51123e-07,0.368637,1.67387,1.96914,1.51123e-07,0.368638,1.8,1.96914,1.52767e-07,0.368748,1.67387,1.8,0.368748,1.67387,7.34954e-11,0.368748,1.67391,1.8,0.368638,1.67391,7.33589e-11,0.368638,1.67387,1.8,0.368637,1.67387,7.33565e-11,0.368637,1.67391,1.8,0.368638,1.67391,7.33588e-11,0.368638,1.52423e-07,3.42767e-10,1.96914,1.53126e-07,1.50783e-07,3.39068e-10,1.96914,1.51482e-07,1.50783e-07,3.39068e-10,1.96914,1.51482e-07,1.50783e-07,3.39068e-10,1.96914,1.51482e-07,-7.08223e-12,-7.97538e-12,3.9017e-13,1.63802e-12,-5.28327e-10,
0.00902,1.8,1.96914,0,1.68787e-07,1.8,0.36871,1.8,1.67719,1.96914,1.68787e-07,0.368709,1.67715,1.96914,1.68787e-07,0.36871,1.8,1.96914,1.6702e-07,0.368743,1.67715,1.8,0.368743,1.67715,7.41039e-11,0.368743,1.67719,1.8,0.36871,1.67719,7.40453e-11,0.36871,1.67715,1.8,0.368709,1.67715,7.40425e-11,0.368709,1.67719,1.8,0.36871,1.67719,7.40453e-11,0.36871,1.66645e-07,3.75898e-10,1.96914,1.6738e-07,1.68408e-07,3.79874e-10,1.96914,1.69146e-07,1.68408e-07,3.79874e-10,1.96914,1.69146e-07,1.68408e-07,3.79874e-10,1.96914,1.69146e-07,7.65699e-12,8.55638e-12,-3.90156e-13,-1.62536e-12,-5.04491e-10,
0.009022,1.8,1.96913,0,-4.68407e-06,1.62,0.368712,1.8,1.67723,1.96913,-4.68407e-06,0.36871,1.67719,1.96913,-4.68407e-06,0.368712,1.8,1.96914,-4.68407e-06,0.368734,1.67719,1.8,0.368734,1.67719,7.36886e-11,0.368734,1.67723,1.8,0.368712,1.67723,7.36498e-11,0.368712,1.67719,1.8,0.36871,1.67719,7.36471e-11,0.36871,1.67723,1.8,0.368712,1.67723,7.36499e-11,0.368712,-4.68446e-06,-2.14974e-08,1.96914,-4.68371e-06,-4.68445e-06,-2.14977e-08,1.96913,-4.68371e-06,-4.68445e-06,-2.14977e-08,1.96913,-4.68371e-06,-4.68445e-06,-2.14977e-08,1.96913,-4.68371e-06,2.48531e-13,2.83069e-13,1.29317e-08,-3.03685e-13,-5.06927e-10,
0.009026,1.8,1.96913,0,-6.76588e-06,1.26,0.368716,1.8,1.6773,1.96913,-6.76588e-06,0.368714,1.67726,1.96913,-6.76588e-06,0.368716,1.8,1.96913,-6.76569e-06,0.368733,1.67726,1.8,0.368733,1.67726,7.36345e-11,0.368733,1.6773,1.8,0.368716,1.6773,7.36045e-11,0.368716,1.67726,1.8,0.368714,1.67726,7.36017e-11,0.368714,1.6773,1.8,0.368716,1.6773,7.36045e-11,0.368716,-6.76604e-06,-2.15317e-08,1.96913,-6.76533e-06,-6.76622e-06,-2.1532e-08,1.96913,-6.76552e-06,-6.76622e-06,-2.1532e-08,1.96913,-6.76552e-06,-6.76622e-06,-2.1532e-08,1.96913,-6.76552e-06,2.27825e-13,2.73491e-13,1.29447e-08,9.15554e-15,-5.05846e-10,
0.009034,1.8,1.96912,0,-4.33048e-05,0.54,0.368708,1.8,1.67745,1.96912,-4.33048e-05,0.368707,1.67741,1.96912,-4.33048e-05,0.368708,1.8,1.96913,-4.33026e-05,0.368719,1.67741,1.8,0.368719,1.67741,7.32684e-11,0.368719,1.67745,1.8,0.368708,1.67745,7.32502e-11,0.368708,1.67741,1.8,0.368707,1.67741,7.32474e-11,0.368707,1.67745,1.8,0.368708,1.67745,7.32503e-11,0.368708,-4.33031e-05,-2.13933e-08,1.96913,-4.33023e-05,-4.33052e-05,-2.13938e-08,1.96912,-4.33044e-05,-4.33052e-05,-2.13938e-08,1.96912,-4.33044e-05,-4.33052e-05,-2.13938e-08,1.96912,-4.33044e-05,1.87991e-13,2.17707e-13,1.29601e-08,-2.54285e-12,-5.072e-10,
0.00904,1.8,1.96932,0,0.00115347,7.32747e-14,0.369329,1.8,1.67756,1.96932,0.00115347,0.369327,1.67752,1.96932,0.00115347,0.369329,1.8,1.96932,0.00114949,0.369225,1.67752,1.8,0.369225,1.67752,9.33424e-11,0.369225,1.67756,1.8,0.369329,1.67756,9.35812e-11,0.369329,1.67752,1.8,0.369327,1.67752,9.35784e-11,0.369327,1.67756,1.8,0.369329,1.67756,9.35812e-11,0.369329,0.0011495,3.37794e-09,1.96932,0.00114949,0.00115347,3.37794e-09,1.96932,0.00115347,0.00115347,3.37794e-09,1.96932,0.00115347,0.00115347,3.37794e-09,1.96932,0.00115347,2.68794e-12,2.97955e-12,4.8907e-10,1.13434e-10,-4.58484e-10,
0.00904056,1.8,1.96936,0,0.00117048,0,0.369039,1.8,1.67757,1.96936,0.00117048,0.369037,1.67753,1.96936,0.00117048,0.369039,1.8,1.96936,0.00116656,0.368954,1.67753,1.8,0.368954,1.67753,7.43714e-11,0.368954,1.67757,1.8,0.369039,1.67757,7.45038e-11,0.369039,1.67753,1.8,0.369037,1.67753,7.45011e-11,0.369037,1.67757,1.8,0.369039,1.67757,7.45039e-11,0.369039,0.00116656,2.19104e-12,1.96936,0.00116656,0.00117048,2.19529e-12,1.96936,0.00117048,0.00117048,2.19529e-12,1.96936,0.00117048,0.00117048,2.19529e-12,1.96936,0.00117048,6.28492e-12,7.60459e-12,1.82521e-13,1.00379e-11,-4.6978e-10,
0.00904168,1.8,1.96941,0,0.00120678,0,0.369005,1.8,1.67759,1.96941,0.00120678,0.369004,1.67755,1.96941,0.00120678,0.369005,1.8,1.9694,0.00120304,0.36892,1.67755,1.8,0.36892,1.67755,5.74728e-11,0.36892,1.67759,1.8,0.369005,1.67759,5.7519e-11,0.369005,1.67755,1.8,0.369004,1.67755,5.75163e-11,0.369004,1.67759,1.8,0.369005,1.67759,5.75191e-11,0.369005,0.00120304,2.25798e-12,1.9694,0.00120304,0.00120678,2.26185e-12,1.96941,0.00120678,0.00120678,2.26185e-12,1.96941,0.00120678,0.00120678,2.26185e-12,1.96941,0.00120678,5.43215e-12,6.75027e-12,1.69677e-13,1.00526e-11,-4.81139e-10,
0.00904392,1.8,1.96945,0,0.00127851,0,0.368648,1.8,1.67763,1.96945,0.00127851,0.368647,1.67759,1.96945,0.00127851,0.368648,1.8,1.96945,0.00127516,0.368665,1.67759,1.8,0.368665,1.67759,9.0391e-11,0.368665,1.67763,1.8,0.368648,1.67763,9.0432e-11,0.368648,1.67759,1.8,0.368647,1.67759,9.04293e-11,0.368647,1.67763,1.8,0.368648,1.67763,9.0432e-11,0.368648,0.00127516,2.39031e-12,1.96945,0.00127517,0.00127851,2.39331e-12,1.96945,0.00127851,0.00127851,2.39331e-12,1.96945,0.00127851,0.00127851,2.39331e-12,1.96945,0.00127851,-9.04085e-13,-8.7152e-13,1.59326e-13,8.60693e-12,-4.56734e-10,
